ID,Category,Type,Item,Origin,Destination,Start_Lat,Start_Lon,End_Lat,End_Lon,Departure,Arrival,Status_Detail,Warehouse,Qty
IMP-240,Inbound,Ship,Raw Surfactant,Port_Shanghai,Port_TanjungPriok,31.2304,121.4737,-6.101,106.883,2024-06-20 00:00:00,2024-07-11 00:00:00,In Transit,All,46031
IMP-241,Inbound,Ship,Packaging Bottles,Port_Shanghai,Port_TanjungPriok,31.2304,121.4737,-6.101,106.883,2024-10-19 00:00:00,2024-11-06 00:00:00,In Transit,All,16912
IMP-242,Inbound,Ship,Raw Surfactant,Port_Shanghai,Port_TanjungPriok,31.2304,121.4737,-6.101,106.883,2024-08-03 00:00:00,2024-08-24 00:00:00,In Transit,All,18969
IMP-243,Inbound,Ship,Raw Surfactant,Port_Shanghai,Port_TanjungPriok,31.2304,121.4737,-6.101,106.883,2024-11-25 00:00:00,2024-12-18 00:00:00,In Transit,All,14867
IMP-244,Inbound,Ship,Packaging Bottles,Port_Shanghai,Port_TanjungPriok,31.2304,121.4737,-6.101,106.883,2024-08-28 00:00:00,2024-09-19 00:00:00,In Transit,All,14680
IMP-245,Inbound,Ship,Packaging Bottles,Port_Shanghai,Port_TanjungPriok,31.2304,121.4737,-6.101,106.883,2024-02-26 00:00:00,2024-03-15 00:00:00,In Transit,All,10174
IMP-246,Inbound,Ship,Active Ingredients,Port_Shanghai,Port_TanjungPriok,31.2304,121.4737,-6.101,106.883,2024-06-18 00:00:00,2024-07-03 00:00:00,In Transit,All,37438
IMP-247,Inbound,Ship,Packaging Bottles,Port_Shanghai,Port_TanjungPriok,31.2304,121.4737,-6.101,106.883,2024-05-04 00:00:00,2024-05-25 00:00:00,In Transit,All,47899
IMP-248,Inbound,Ship,Packaging Bottles,Port_Shanghai,Port_TanjungPriok,31.2304,121.4737,-6.101,106.883,2024-02-14 00:00:00,2024-03-07 00:00:00,In Transit,All,17767
IMP-249,Inbound,Ship,Active Ingredients,Port_Shanghai,Port_TanjungPriok,31.2304,121.4737,-6.101,106.883,2024-11-02 00:00:00,2024-11-24 00:00:00,In Transit,All,11575
DEL-1000,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-06-30 09:00:00,2024-06-30 20:00:00,Out for Delivery,DC_Cikarang,457
DEL-1001,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-10-06 17:00:00,2024-10-07 05:00:00,Out for Delivery,DC_Cikarang,289
DEL-1002,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-08-05 09:00:00,2024-08-05 15:00:00,Out for Delivery,DC_Cikarang,361
DEL-1003,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-11-02 17:00:00,2024-11-03 00:00:00,Out for Delivery,DC_Cikarang,313
DEL-1004,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-02-09 11:00:00,2024-02-09 17:00:00,Out for Delivery,DC_Cikarang,433
DEL-1005,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-12-20 21:00:00,2024-12-21 05:00:00,Out for Delivery,DC_Cikarang,267
DEL-1006,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-10-06 23:00:00,2024-10-07 11:00:00,Out for Delivery,DC_Cikarang,400
DEL-1007,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-11-07 14:00:00,2024-11-08 00:00:00,Out for Delivery,DC_Cikarang,383
DEL-1008,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-09-17 03:00:00,2024-09-17 09:00:00,Out for Delivery,DC_Cikarang,249
DEL-1009,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-04-24 15:00:00,2024-04-25 04:00:00,Out for Delivery,DC_Cikarang,280
DEL-1010,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-12-20 04:00:00,2024-12-20 12:00:00,Out for Delivery,DC_Cikarang,133
DEL-1011,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-07-23 23:00:00,2024-07-24 10:00:00,Out for Delivery,DC_Cikarang,159
DEL-1012,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-12-08 21:00:00,2024-12-09 03:00:00,Out for Delivery,DC_Cikarang,228
DEL-1013,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-07-26 11:00:00,2024-07-26 23:00:00,Out for Delivery,DC_Cikarang,95
DEL-1014,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-06-08 02:00:00,2024-06-08 14:00:00,Out for Delivery,DC_Cikarang,111
DEL-1015,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-08-13 11:00:00,2024-08-13 19:00:00,Out for Delivery,DC_Cikarang,461
DEL-1016,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-09-02 12:00:00,2024-09-02 23:00:00,Out for Delivery,DC_Cikarang,260
DEL-1017,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-08-24 22:00:00,2024-08-25 04:00:00,Out for Delivery,DC_Cikarang,286
DEL-1018,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-03-18 11:00:00,2024-03-18 19:00:00,Out for Delivery,DC_Cikarang,98
DEL-1019,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-05-26 05:00:00,2024-05-26 18:00:00,Out for Delivery,DC_Cikarang,205
DEL-1020,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-12-02 21:00:00,2024-12-03 06:00:00,Out for Delivery,DC_Cikarang,399
DEL-1021,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-07-28 11:00:00,2024-07-28 17:00:00,Out for Delivery,DC_Cikarang,122
DEL-1022,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-05-13 03:00:00,2024-05-13 11:00:00,Out for Delivery,DC_Cikarang,57
DEL-1023,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-11-30 21:00:00,2024-12-01 09:00:00,Out for Delivery,DC_Cikarang,393
DEL-1024,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-12-03 08:00:00,2024-12-03 14:00:00,Out for Delivery,DC_Cikarang,186
DEL-1025,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-09-26 00:00:00,2024-09-26 09:00:00,Out for Delivery,DC_Cikarang,54
DEL-1026,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-03-22 01:00:00,2024-03-22 13:00:00,Out for Delivery,DC_Cikarang,284
DEL-1027,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-08-02 13:00:00,2024-08-03 02:00:00,Out for Delivery,DC_Cikarang,211
DEL-1028,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-09-09 22:00:00,2024-09-10 07:00:00,Out for Delivery,DC_Cikarang,65
DEL-1029,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-04-02 10:00:00,2024-04-02 16:00:00,Out for Delivery,DC_Cikarang,233
DEL-1030,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-02-15 13:00:00,2024-02-15 22:00:00,Out for Delivery,DC_Cikarang,420
DEL-1031,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-05-02 21:00:00,2024-05-03 09:00:00,Out for Delivery,DC_Cikarang,383
DEL-1032,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-10-12 18:00:00,2024-10-13 00:00:00,Out for Delivery,DC_Cikarang,410
DEL-1033,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-10-22 01:00:00,2024-10-22 13:00:00,Out for Delivery,DC_Cikarang,162
DEL-1034,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-12-10 16:00:00,2024-12-11 01:00:00,Out for Delivery,DC_Cikarang,79
DEL-1035,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-08-30 23:00:00,2024-08-31 10:00:00,Out for Delivery,DC_Cikarang,343
DEL-1036,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-03-08 14:00:00,2024-03-08 22:00:00,Out for Delivery,DC_Cikarang,451
DEL-1037,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-05-06 07:00:00,2024-05-06 18:00:00,Out for Delivery,DC_Cikarang,291
DEL-1038,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-08-14 01:00:00,2024-08-14 11:00:00,Out for Delivery,DC_Cikarang,268
DEL-1039,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-02-28 00:00:00,2024-02-28 09:00:00,Out for Delivery,DC_Cikarang,108
DEL-1040,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-10-09 14:00:00,2024-10-10 01:00:00,Out for Delivery,DC_Cikarang,102
DEL-1041,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-10-23 08:00:00,2024-10-23 18:00:00,Out for Delivery,DC_Cikarang,283
DEL-1042,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-03-16 19:00:00,2024-03-17 05:00:00,Out for Delivery,DC_Cikarang,293
DEL-1043,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-03-12 01:00:00,2024-03-12 07:00:00,Out for Delivery,DC_Cikarang,423
DEL-1044,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-10-17 16:00:00,2024-10-17 22:00:00,Out for Delivery,DC_Cikarang,109
DEL-1045,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-07-07 04:00:00,2024-07-07 10:00:00,Out for Delivery,DC_Cikarang,290
DEL-1046,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-05-06 21:00:00,2024-05-07 05:00:00,Out for Delivery,DC_Cikarang,131
DEL-1047,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-04-15 20:00:00,2024-04-16 06:00:00,Out for Delivery,DC_Cikarang,246
DEL-1048,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-12-21 22:00:00,2024-12-22 09:00:00,Out for Delivery,DC_Cikarang,250
DEL-1049,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-08-24 19:00:00,2024-08-25 01:00:00,Out for Delivery,DC_Cikarang,228
DEL-1050,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-01-25 11:00:00,2024-01-25 18:00:00,Out for Delivery,DC_Cikarang,359
DEL-1051,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-08-12 10:00:00,2024-08-12 16:00:00,Out for Delivery,DC_Cikarang,235
DEL-1052,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-10-19 20:00:00,2024-10-20 07:00:00,Out for Delivery,DC_Cikarang,128
DEL-1053,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-10-05 04:00:00,2024-10-05 10:00:00,Out for Delivery,DC_Cikarang,254
DEL-1054,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-10-07 14:00:00,2024-10-08 00:00:00,Out for Delivery,DC_Cikarang,226
DEL-1055,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-04-28 09:00:00,2024-04-28 15:00:00,Out for Delivery,DC_Cikarang,158
DEL-1056,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-11-06 14:00:00,2024-11-07 02:00:00,Out for Delivery,DC_Cikarang,326
DEL-1057,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-12-12 13:00:00,2024-12-12 20:00:00,Out for Delivery,DC_Cikarang,440
DEL-1058,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-06-01 21:00:00,2024-06-02 09:00:00,Out for Delivery,DC_Cikarang,245
DEL-1059,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-10-29 11:00:00,2024-10-29 17:00:00,Out for Delivery,DC_Cikarang,182
DEL-1060,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-01-08 22:00:00,2024-01-09 06:00:00,Out for Delivery,DC_Cikarang,104
DEL-1061,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-08-06 06:00:00,2024-08-06 12:00:00,Out for Delivery,DC_Cikarang,464
DEL-1062,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-07-25 05:00:00,2024-07-25 13:00:00,Out for Delivery,DC_Cikarang,275
DEL-1063,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-10-17 02:00:00,2024-10-17 09:00:00,Out for Delivery,DC_Cikarang,195
DEL-1064,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-05-25 18:00:00,2024-05-26 00:00:00,Out for Delivery,DC_Cikarang,224
DEL-1065,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-08-14 06:00:00,2024-08-14 12:00:00,Out for Delivery,DC_Cikarang,300
DEL-1066,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-04-10 15:00:00,2024-04-11 00:00:00,Out for Delivery,DC_Cikarang,392
DEL-1067,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-09-09 20:00:00,2024-09-10 04:00:00,Out for Delivery,DC_Cikarang,445
DEL-1068,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-11-26 02:00:00,2024-11-26 10:00:00,Out for Delivery,DC_Cikarang,358
DEL-1069,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-12-25 17:00:00,2024-12-26 06:00:00,Out for Delivery,DC_Cikarang,496
DEL-1070,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-03-02 08:00:00,2024-03-02 19:00:00,Out for Delivery,DC_Cikarang,197
DEL-1071,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-04-06 00:00:00,2024-04-06 07:00:00,Out for Delivery,DC_Cikarang,204
DEL-1072,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-12-03 09:00:00,2024-12-03 22:00:00,Out for Delivery,DC_Cikarang,368
DEL-1073,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-08-01 22:00:00,2024-08-02 05:00:00,Out for Delivery,DC_Cikarang,376
DEL-1074,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-09-30 04:00:00,2024-09-30 12:00:00,Out for Delivery,DC_Cikarang,234
DEL-1075,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-08-23 16:00:00,2024-08-24 01:00:00,Out for Delivery,DC_Cikarang,312
DEL-1076,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-03-08 12:00:00,2024-03-08 20:00:00,Out for Delivery,DC_Cikarang,308
DEL-1077,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-11-08 01:00:00,2024-11-08 07:00:00,Out for Delivery,DC_Cikarang,315
DEL-1078,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-03-15 23:00:00,2024-03-16 09:00:00,Out for Delivery,DC_Cikarang,287
DEL-1079,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-10-27 02:00:00,2024-10-27 14:00:00,Out for Delivery,DC_Cikarang,257
DEL-1080,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-02-25 15:00:00,2024-02-25 22:00:00,Out for Delivery,DC_Cikarang,74
DEL-1081,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-07-24 09:00:00,2024-07-24 18:00:00,Out for Delivery,DC_Cikarang,425
DEL-1082,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-04-15 01:00:00,2024-04-15 08:00:00,Out for Delivery,DC_Cikarang,110
DEL-1083,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-12-30 09:00:00,2024-12-30 20:00:00,Out for Delivery,DC_Cikarang,349
DEL-1084,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-09-17 01:00:00,2024-09-17 07:00:00,Out for Delivery,DC_Cikarang,313
DEL-1085,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-10-09 06:00:00,2024-10-09 14:00:00,Out for Delivery,DC_Cikarang,141
DEL-1086,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-06-02 18:00:00,2024-06-03 01:00:00,Out for Delivery,DC_Cikarang,233
DEL-1087,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-04-01 14:00:00,2024-04-02 01:00:00,Out for Delivery,DC_Cikarang,59
DEL-1088,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-02-07 00:00:00,2024-02-07 10:00:00,Out for Delivery,DC_Cikarang,91
DEL-1089,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-06-07 14:00:00,2024-06-08 02:00:00,Out for Delivery,DC_Cikarang,315
DEL-1090,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-08-18 21:00:00,2024-08-19 03:00:00,Out for Delivery,DC_Cikarang,284
DEL-1091,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-11-03 13:00:00,2024-11-03 22:00:00,Out for Delivery,DC_Cikarang,328
DEL-1092,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-05-29 03:00:00,2024-05-29 16:00:00,Out for Delivery,DC_Cikarang,163
DEL-1093,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-03-24 19:00:00,2024-03-25 07:00:00,Out for Delivery,DC_Cikarang,355
DEL-1094,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-05-29 11:00:00,2024-05-30 00:00:00,Out for Delivery,DC_Cikarang,177
DEL-1095,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-06-24 06:00:00,2024-06-24 14:00:00,Out for Delivery,DC_Cikarang,419
DEL-1096,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-12-19 06:00:00,2024-12-19 16:00:00,Out for Delivery,DC_Cikarang,242
DEL-1097,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-04-09 05:00:00,2024-04-09 14:00:00,Out for Delivery,DC_Cikarang,239
DEL-1098,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-09-04 17:00:00,2024-09-05 01:00:00,Out for Delivery,DC_Cikarang,114
DEL-1099,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-10-08 01:00:00,2024-10-08 14:00:00,Out for Delivery,DC_Cikarang,58
DEL-1100,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-05-05 08:00:00,2024-05-05 15:00:00,Out for Delivery,DC_Cikarang,422
DEL-1101,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-05-24 07:00:00,2024-05-24 16:00:00,Out for Delivery,DC_Cikarang,184
DEL-1102,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-01-27 04:00:00,2024-01-27 15:00:00,Out for Delivery,DC_Cikarang,395
DEL-1103,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-08-10 02:00:00,2024-08-10 14:00:00,Out for Delivery,DC_Cikarang,460
DEL-1104,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-06-19 23:00:00,2024-06-20 07:00:00,Out for Delivery,DC_Cikarang,316
DEL-1105,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-06-14 03:00:00,2024-06-14 14:00:00,Out for Delivery,DC_Cikarang,188
DEL-1106,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-03-19 00:00:00,2024-03-19 12:00:00,Out for Delivery,DC_Cikarang,199
DEL-1107,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-11-10 20:00:00,2024-11-11 03:00:00,Out for Delivery,DC_Cikarang,64
DEL-1108,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-12-06 07:00:00,2024-12-06 13:00:00,Out for Delivery,DC_Cikarang,438
DEL-1109,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-10-30 11:00:00,2024-10-30 18:00:00,Out for Delivery,DC_Cikarang,350
DEL-1110,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-05-05 02:00:00,2024-05-05 09:00:00,Out for Delivery,DC_Cikarang,271
DEL-1111,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-05-31 02:00:00,2024-05-31 09:00:00,Out for Delivery,DC_Cikarang,192
DEL-1112,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-03-14 17:00:00,2024-03-15 03:00:00,Out for Delivery,DC_Cikarang,376
DEL-1113,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-07-21 21:00:00,2024-07-22 07:00:00,Out for Delivery,DC_Cikarang,494
DEL-1114,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-07-14 10:00:00,2024-07-14 21:00:00,Out for Delivery,DC_Cikarang,407
DEL-1115,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-07-04 21:00:00,2024-07-05 09:00:00,Out for Delivery,DC_Cikarang,320
DEL-1116,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-05-09 11:00:00,2024-05-09 20:00:00,Out for Delivery,DC_Cikarang,334
DEL-1117,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-07-11 00:00:00,2024-07-11 09:00:00,Out for Delivery,DC_Cikarang,497
DEL-1118,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-07-08 01:00:00,2024-07-08 07:00:00,Out for Delivery,DC_Cikarang,260
DEL-1119,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-03-14 17:00:00,2024-03-15 04:00:00,Out for Delivery,DC_Cikarang,286
DEL-1120,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-12-17 06:00:00,2024-12-17 18:00:00,Out for Delivery,DC_Cikarang,277
